Date,Close,High,Low,Open,Volume,symbol
,USK.NS,USK.NS,USK.NS,USK.NS,USK.NS,
2023-04-03,34.70000076293945,34.70000076293945,29.149999618530273,30.0,4400724,USK.NS
2023-04-10,31.149999618530273,35.25,30.600000381469727,35.20000076293945,2030350,USK.NS
2023-04-17,29.0,31.399999618530273,27.5,31.049999237060547,3705240,USK.NS
2023-04-24,31.450000762939453,33.29999923706055,27.299999237060547,29.149999618530273,5227782,USK.NS
2023-05-01,31.200000762939453,33.900001525878906,31.149999618530273,31.450000762939453,1838101,USK.NS
2023-05-08,30.399999618530273,31.799999237060547,30.0,31.700000762939453,1456663,USK.NS
2023-05-15,30.399999618530273,32.349998474121094,30.350000381469727,31.299999237060547,1426428,USK.NS
2023-05-22,29.75,30.450000762939453,29.350000381469727,30.399999618530273,825775,USK.NS
2023-05-29,31.049999237060547,32.29999923706055,29.5,29.950000762939453,1204824,USK.NS
2023-06-05,30.450000762939453,31.450000762939453,30.100000381469727,31.200000762939453,860321,USK.NS
2023-06-12,32.45000076293945,33.95000076293945,30.200000762939453,30.350000381469727,2566443,USK.NS
2023-06-19,30.5,33.0,30.399999618530273,32.54999923706055,886889,USK.NS
2023-06-26,30.700000762939453,31.600000381469727,30.450000762939453,30.700000762939453,729034,USK.NS
2023-07-03,30.25,31.350000381469727,30.100000381469727,30.799999237060547,774072,USK.NS
2023-07-10,29.600000381469727,30.549999237060547,29.0,30.200000762939453,777858,USK.NS
2023-07-17,29.600000381469727,30.149999618530273,29.049999237060547,29.700000762939453,627853,USK.NS
2023-07-24,29.799999237060547,31.299999237060547,29.450000762939453,29.899999618530273,1060484,USK.NS
2023-07-31,29.899999618530273,30.399999618530273,29.649999618530273,30.299999237060547,831551,USK.NS
2023-08-07,30.049999237060547,30.299999237060547,29.5,29.899999618530273,660722,USK.NS
2023-08-14,31.200000762939453,33.0,29.549999237060547,30.5,2311184,USK.NS
2023-08-21,30.799999237060547,31.799999237060547,30.600000381469727,31.350000381469727,727645,USK.NS
2023-08-28,30.549999237060547,31.299999237060547,30.0,31.25,652757,USK.NS
2023-09-04,39.599998474121094,44.29999923706055,30.549999237060547,30.700000762939453,14906605,USK.NS
2023-09-11,35.849998474121094,41.349998474121094,31.600000381469727,40.45000076293945,4820451,USK.NS
2023-09-18,35.20000076293945,36.70000076293945,34.599998474121094,35.849998474121094,1126413,USK.NS
2023-09-25,35.04999923706055,36.599998474121094,34.70000076293945,35.45000076293945,1287079,USK.NS
2023-10-02,37.45000076293945,38.5,33.95000076293945,35.04999923706055,2513209,USK.NS
2023-10-09,39.400001525878906,40.5,35.95000076293945,37.349998474121094,4147674,USK.NS
2023-10-16,39.349998474121094,40.95000076293945,37.650001525878906,39.70000076293945,2906041,USK.NS
2023-10-23,36.5,39.54999923706055,34.150001525878906,39.400001525878906,2069144,USK.NS
2023-10-30,36.900001525878906,38.20000076293945,35.900001525878906,36.5,1087590,USK.NS
2023-11-06,37.20000076293945,39.0,36.150001525878906,37.04999923706055,1752383,USK.NS
2023-11-13,37.650001525878906,38.849998474121094,35.95000076293945,37.099998474121094,1916325,USK.NS
2023-11-20,37.75,40.400001525878906,36.900001525878906,37.900001525878906,2643732,USK.NS
2023-11-27,37.349998474121094,38.849998474121094,36.79999923706055,37.75,1169869,USK.NS
2023-12-04,38.25,40.900001525878906,36.95000076293945,37.900001525878906,3393670,USK.NS
2023-12-11,40.900001525878906,43.29999923706055,38.29999923706055,38.5,5028683,USK.NS
2023-12-18,38.900001525878906,43.5,36.25,40.95000076293945,3560760,USK.NS
2023-12-25,38.54999923706055,39.95000076293945,38.25,38.900001525878906,880855,USK.NS
2024-01-01,47.29999923706055,49.0,39.349998474121094,39.349998474121094,13929933,USK.NS
2024-01-08,50.54999923706055,52.5,46.29999923706055,47.650001525878906,7057685,USK.NS
2024-01-15,47.54999923706055,50.54999923706055,45.79999923706055,50.54999923706055,3285129,USK.NS
2024-01-22,46.400001525878906,48.400001525878906,44.29999923706055,47.54999923706055,1309256,USK.NS
2024-01-29,51.04999923706055,54.400001525878906,47.0,47.0,6250169,USK.NS
2024-02-05,56.29999923706055,63.79999923706055,50.0,51.29999923706055,12375831,USK.NS
2024-02-12,65.5999984741211,72.5,50.0,56.650001525878906,11580783,USK.NS
2024-02-19,62.150001525878906,70.19999694824219,58.95000076293945,66.75,2271720,USK.NS
2024-02-26,60.099998474121094,65.0,55.0,63.0,952526,USK.NS
2024-03-04,56.45000076293945,62.849998474121094,54.70000076293945,61.70000076293945,473035,USK.NS
2024-03-11,50.099998474121094,56.95000076293945,47.75,55.349998474121094,889049,USK.NS
2024-03-18,50.70000076293945,51.5,46.0,50.0,445339,USK.NS
2024-03-25,48.150001525878906,51.75,47.54999923706055,50.70000076293945,493508,USK.NS
2024-04-01,56.400001525878906,58.400001525878906,48.20000076293945,49.04999923706055,467485,USK.NS
2024-04-08,56.349998474121094,59.5,56.349998474121094,57.5,241534,USK.NS
2024-04-15,52.04999923706055,55.25,52.04999923706055,55.25,145538,USK.NS
2024-04-22,49.79999923706055,53.0,49.75,53.0,222201,USK.NS
2024-04-29,47.650001525878906,49.79999923706055,47.650001525878906,49.79999923706055,195819,USK.NS
2024-05-06,49.099998474121094,49.5,46.70000076293945,46.70000076293945,233454,USK.NS
2024-05-13,50.25,52.349998474121094,47.29999923706055,49.95000076293945,392939,USK.NS
2024-05-20,53.349998474121094,55.650001525878906,50.0,52.0,406688,USK.NS
2024-05-27,58.599998474121094,61.400001525878906,55.0,59.650001525878906,2486690,USK.NS
2024-06-03,57.29999923706055,62.45000076293945,47.150001525878906,62.45000076293945,2261067,USK.NS
2024-06-10,68.4000015258789,74.12999725341797,57.29999923706055,57.5099983215332,8713540,USK.NS
2024-06-17,71.88999938964844,74.4000015258789,65.5,68.4000015258789,2331499,USK.NS
2024-06-24,74.95999908447266,88.5,72.01000213623047,72.01000213623047,7448680,USK.NS
2024-07-01,77.33000183105469,82.52999877929688,74.55000305175781,74.94999694824219,1026041,USK.NS
2024-07-08,74.79000091552734,79.4000015258789,71.8499984741211,78.47000122070312,783728,USK.NS
2024-07-15,72.87999725341797,79.80000305175781,72.0999984741211,75.25,702891,USK.NS
2024-07-22,73.69999694824219,77.4000015258789,68.91999816894531,72.0,582321,USK.NS
2024-07-29,74.56999969482422,80.44999694824219,72.6500015258789,75.5999984741211,676041,USK.NS
2024-08-05,71.0,74.0,68.0,72.0,592335,USK.NS
2024-08-12,64.38999938964844,72.0,64.2699966430664,70.0999984741211,542969,USK.NS
2024-08-19,59.38999938964844,63.77000045776367,58.11000061035156,61.16999816894531,1986784,USK.NS
2024-08-26,57.560001373291016,60.9900016784668,56.54999923706055,59.97999954223633,821320,USK.NS
2024-09-02,62.58000183105469,62.58000183105469,55.349998474121094,58.0,659429,USK.NS
2024-09-09,64.73999786376953,68.9800033569336,64.73999786376953,65.69999694824219,922393,USK.NS
2024-09-16,58.75,63.439998626708984,58.5,63.439998626708984,214630,USK.NS
2024-09-23,58.5,62.33000183105469,57.5,59.91999816894531,355048,USK.NS
2024-09-30,57.810001373291016,59.0,57.33000183105469,57.4900016784668,125096,USK.NS
2024-10-07,57.0,57.939998626708984,55.5099983215332,56.650001525878906,98582,USK.NS
2024-10-14,58.459999084472656,59.45000076293945,56.5,56.810001373291016,158753,USK.NS
2024-10-21,47.209999084472656,59.900001525878906,46.36000061035156,58.959999084472656,578453,USK.NS
2024-10-28,58.02000045776367,59.689998626708984,46.599998474121094,47.0,386061,USK.NS
2024-11-04,58.619998931884766,63.0,56.04999923706055,58.0,1573655,USK.NS
2024-11-11,47.41999816894531,59.790000915527344,46.0,59.0,1101709,USK.NS
2024-11-18,48.2400016784668,52.689998626708984,42.0,42.0,1685855,USK.NS
2024-11-25,51.560001373291016,54.439998626708984,47.22999954223633,48.77000045776367,1111911,USK.NS
2024-12-02,51.84000015258789,55.599998474121094,49.04999923706055,51.0099983215332,901645,USK.NS
2024-12-09,49.47999954223633,52.95000076293945,47.900001525878906,51.5099983215332,608394,USK.NS
2024-12-16,46.540000915527344,50.470001220703125,45.20000076293945,49.709999084472656,566460,USK.NS
2024-12-23,45.959999084472656,48.45000076293945,45.5,46.040000915527344,384928,USK.NS
